CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SignupDate,SatisfactionScore,Churn
CUST-12165,,1,Yes,No,22.847969706727834,Yes,No,Fiber optic,No,Yes,,Two year,Yes,Mailed check,25.83,,2023-03-13,0.0,No
CUST-12166,Female,0,No,Yes,145.0,No,Yes,DSL,No,Yes,No,Month-to-month,Yes,Electronic check,109.32,15863.21,2023-03-14,,No
CUST-12167,Male,1,Yes,Yes,33.58155456897145,Yes,No,Fiber optic,,No,No,Month-to-month,No,Credit card (automatic),56.44,1896.93,2023-03-15,3.0,Yes
CUST-12168,Female,0,Yes,No,19.346207991836607,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,No,Mailed check,25.28,490.86,15/03/2023,4.0,No
CUST-12169,Male,0,Yes,No,10.797032307187205,Yes,Yes,DSL,Yes,No,Yes,One year,No,Mailed check,48.33,537.6,2023-03-16,3.0,No
CUST-12170,Female,0,No,No,10.901064849225738,Yes,No,Fiber optic,,No,No,Month-to-month,Yes,Credit card (automatic),38.47,430.02,2023-03-17,3.0,Yes
CUST-12171,Male,0,No,No,50.770068948522386,Yes,No,Fiber optic,No,No,,month-to-month,Yes,Electronic check,47.43,2422.46,"Mar 18, 2023",2.0,No
CUST-12172,Male,1,Yes,No,0.9608247158125756,No,Yes,DSL,No internet service,No,No internet service,Month-to-month,No,Mailed check,46.88,64.71,"Mar 19, 2023",1.0,Yes
CUST-12173,Female,0,No,Yes,72.0,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),45.69,3297.6,2023-03-20,3.0,No
CUST-12174,Male,0,Yes,No,26.202288908603766,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Mailed check,55.46,1444.75,2023-03-21,2.0,No
CUST-12175,Female,0,No,No,27.431902270147102,,No,DSL,Yes,No,No,Month-to-month,No,Electronic check,62.76,1715.56,2023-03-22,5.0,No
CUST-12176,Male,0,,yes,0.9297259246797345,No,No,Fiber optic,No internet service,No internet service,No,One year,N,Electronic check,87.62,84.62,2023-03-22,4.0,Yes
CUST-12177,Female,No,No,Yes,22.32504837677198,Yes,Yes,Fiber optic,No internet service,No,No,One year,No,Electronic check,57.35,1262.45,2023-03-23,4.0,Yes
CUST-12178,Female,0,Yes,No,145.0,,Yes,No,No,No internet service,No internet service,Two year,,,74.48,10798.15,2023-03-24,1.0,No
CUST-12179,Female,0,No,No,2.6832534398251213,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,No,Mailed check,64.93,182.35,2023-03-25,4.0,Yes
CUST-12180,Male,0,Yes,No,7.8149310623491814,Yes,yes,Fiber optic,Yes,No internet service,No internet service,month-to-month,No,Electronic check,80.92,634.88,2023-03-26,4.0,Yes
CUST-12181,Male,0,Yes,Yes,53.0433047977785,Yes,no,DSL,No,No,Yes,Month-to-month,Yes,Credit card (automatic),66.1,3503.18,27/03/2023,3.0,No
CUST-12182,Male,Yes,No,No,19.163566896696,Yes,No,Fiber optic,No,No internet service,No,Two year,Y,Mailed check,45.3,877.03,28/03/2023,4.0,Yes
CUST-12183,Male,0,No,No,12.802569100471143,Yes,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,No,Mailed check,37.15,467.98,2023-03-29,5.0,Yes
CUST-12184,Female,1,Yes,No,1.8110135574238035,Yes,Yes,Fiber optic,No,Yes,No,Two year,Yes,Bank transfer (automatic),71.01,139.79,INVALID_DATE,4.0,Yes
CUST-12185,FEMALE,0,yes,No,30.05252350689293,Yes,No,DSL,No,No,Yes,One year,Yes,Bank transfer (automatic),102.9,3097.71,30/03/2023,3.0,No
CUST-12186,Female,0,No,Yes,29.124503715624886,Yes,No phone service,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57.83,1690.26,2023-03-31,2.0,No
CUST-12187,Female,0,Yes,Yes,22.8487412959337,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Y,Electronic check,43.67,994.73,2023-04-01,3.0,No
CUST-12188,Female,0,No,No,145.0,Yes,Yes,fiber optic,No,No,Yes,One year,No,Credit card (automatic),57.01,,2023-04-02,0.0,No
CUST-12189,Female,nan,No,No,13.650728603535022,,Yes,DSL,No internet service,Yes,No,Month-to-month,Yes,Electronic check,47.86,661.56,03/04/2023,4.0,No
CUST-12190,Male,0,No,no,21.59060139850508,No,Yes,Fiber optic,No,No internet service,Yes,One year,Yes,Electronic check,,962.23,2023-04-04,1.0,Yes
CUST-12191,male,0,No,No,6.378820632220817,No,No,Fiber optic,No,Yes,No internet service,One year,,Electronic check,21.39,121.3,2023-04-05,4.0,No
CUST-12192,Female,0,No,No,68.0308421216569,Yes,No,Fiber optic,Yes,No,Yes,Two year,No,Credit card (automatic),$57.37,3905.54,2023-04-05,2.0,No
CUST-12193,Female,0,Yes,No,21.327894249765556,Yes,No,DSL,No internet service,Yes,No,,Yes,Bank transfer (automatic),71.77,1545.1,06/04/2023,3.0,Yes
CUST-12194,Male,0,No,No,8.947040559376969,Yes,No,dsl,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),32.24,288.14,2023-04-07,4.0,Yes
CUST-12195,Male,0,No,No,14.33412193930005,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Bank transfer (automatic),38.35,550.09,2023-04-08,3.0,Yes
CUST-12196,Female,0,Yes,Yes,39.31856733297523,Yes,No,DSL,No internet service,No,Yes,Month-to-month,Yes,Electronic check,36.26,1410.83,2023-04-09,3.0,Yes
CUST-12197,Female,0,No,No,4.230698928102183,Yes,Yes,Fiber optic,No,Yes,No,Two year,No,Electronic check,23.1,108.46,2023-04-10,3.0,Yes
CUST-12198,Female,0,yes,No,8.31581136127932,Yes,No,Fiber optic,No,No internet service,No,month-to-month,Yes,Mailed check,36.03,297.67,2023-04-11,3.0,Yes
CUST-12199,Male,nan,yes,No,27.30955283697713,No,No,Fiber optic,Yes,Yes,Yes,2-Year,Yes,Electronic check,58.76,1615.49,2023-04-12,4.0,No
CUST-12200,,0,Yes,No,9.097220781788765,No,No,Fiber optic,No internet service,No internet service,No internet service,month-to-month,No,Electronic check,24.44,230.73,2023-04-12,4.0,Yes
CUST-12201,Male,0,Yes,Yes,37.743169072816684,Yes,Yes,Fiber optic,Yes,No,No internet service,Two year,Yes,Credit card (automatic),,2278.45,2023-04-13,4.0,No
CUST-12202,Male,0,No,No,3.3548028686513396,Yes,No phone service,Fiber optic,Yes,No,Yes,,Y,Credit card (automatic),43.6,150.64,2023-04-14,2.0,No
CUST-12203,Male,0,Yes,No,34.52092412392602,Yes,No phone service,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Mailed check,,4449.98,2023-04-15,4.0,no
CUST-12204,Female,0,yes,No,1.6991978872815108,No,Yes,No,Yes,No,No,month-to-month,Yes,Credit card (automatic),76.02,137.76,2023-04-16,1.0,Yes
CUST-12205,FEMALE,0,Yes,Yes,0.3041417180325089,Yes,,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),45.5,12.49,2023-04-17,2.0,Yes
CUST-12206,Male,1,Yes,Yes,,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.6, ,2023-04-18,3.0,No
CUST-12207,Female,0,Yes,No,20.8966625736742,Yes,No phone service,DSL,No,Yes,,Month-to-month,Yes,Mailed check,103.64,2158.78,2023-04-19,3.0,Yes
CUST-12208,Male,1,Yes,No,10.406339620284934,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,37.1,378.82,2023-04-19,1.0,Yes
CUST-12209,FEMALE,0,No,No,6.353762702733375,No,yes,DSL,Yes,Yes,No internet service,Two year,No,Electronic check,111.68,719.83,"Apr 20, 2023",1.0,Yes
CUST-12210,Female,0,Yes,Yes,23.026130837516448,Yes,Yes,DSL,Yes,Yes,No,One year,Yes,Electronic check,54.27,1252.56,"Apr 21, 2023",4.0,Yes
CUST-12211,Female,0,Yes,No,17.07157435966011,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),30.62,511.61,2023-04-22,3.0,No
CUST-12212,Male,0,Yes,Yes,72.0,No,No,DSL,No,No,Yes,Two year,No,Mailed check,48.08,3458.61,2023-04-23,1.0,Yes
CUST-12213,Fe-male,1,No,Yes,72.0,No,No phone service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),66.76,4799.52,2023/04/24 08:43,3.0,No
CUST-12214,Female,0,Yes,No,24.190205571894133,Yes,No phone service,Fiber optic,Yes,No,No,Two year,No,Electronic check,102.34,2466.33,2023-04-25,3.0,Yes
CUST-12215,Male,0,No,No,14.038981956615117,Yes,Yes,fiber optic,No,Yes,Yes,Two year,Yes,Electronic check,,,"Apr 26, 2023",3.0,Yes
CUST-12216,Female,0,No,Yes,16.21402209368389,Yes,No phone service,DSL,No,No,No,2-Year,Yes,Credit card (automatic),66.62,1088.69,"Apr 26, 2023",5.0,No
CUST-12217,Male,nan,No,Yes,27.533076713055287,Yes,,Fiber optic,Yes,No,No internet service,Month-to-month,Yes,Mailed check,$102.50,2827.16,2023/04/27 20:51,3.0,Yes
CUST-12218,Female,0,yes,Yes,2.570676993692807,Yes,No,dsl,Yes,No,No,Two year,Yes,Credit card (automatic),18.0,58.55,2023-04-28,,Yes
CUST-12219,Male,Yes,No,No,9.552503882733115,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,72.18,686.46,2023-04-29,1.0,Yes
CUST-12220,Female,0,yes,No,1.8781415852938508,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card (automatic),74.0,139.14,2023-04-30,1.0,Yes
CUST-12221,Female,0,Yes,No,1.8285829921090648,Yes,Yes,DSL,No,Yes,,Month-to-month,No,Mailed check,74.36,131.01,2023-05-01,4.0,Yes
CUST-12222,Male,0,Yes,No,5.230945965536216,No,No,Fiber optic,,No,No internet service,One year,No,Electronic check,-18.0,92.96,2023-05-02,4.0,No
CUST-12223,Male,0,Yes,No,15.937926138287553,Yes,Yes,Fiber optic,No internet service,Yes,Yes,,Yes,Bank transfer (automatic),$34.19,,2023-05-03,3.0,Yes
CUST-12224,Male,0,No,Yes,36.865635176676015,No,Yes,Fiber optic,No,No internet service,No internet service,One year,No,Credit card (automatic),59.71,2187.71,2023-05-04,2.0,No
CUST-12225,Female,0,  Yes,no,15.949241704026218,Yes,No,Fiber optic,,No internet service,Yes,month-to-month,Yes,Electronic check,98.14,1567.26,04/05/2023,4.0,No
CUST-12226,Male,1,No,No,9.808444869463097,Yes,Yes,Fiber optic,,No,Yes,Month-to-month,No,,120.0,1180.74,2023-05-05,0.0,Yes
CUST-12227,Female,1,Yes,Yes,2.062619600948025,Yes,Yes,Fiber optic,No,,Yes,Month-to-month,No,Bank transfer (automatic),44.77,89.31,2023-05-06,,No
CUST-12228,Male,1,yes,Yes,19.179951123272332,Yes,Yes,Fiber optic,No,No,Yes,One year,Yes,Mailed check,25.4,491.32,07/05/2023,4.0,No
CUST-12229,Male,0,Yes,Yes,7.594801110019578,Yes,Yes,DSL,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,89.17,688.34,2023-05-08,4.0,Yes
CUST-12230,Female,0,Yes,Yes,22.904183828603593,No,Yes,Fiber optic,No,Yes,No,2-Year,Yes,Mailed check,120.0,2751.25,2023-05-09,4.0,Yes
CUST-12231,Male,0,Yes,No,72.0,Yes,No phone service,Fiber optic,Yes,No,Yes,Two year,Yes,Electronic check,97.91,7043.58,"May 10, 2023",4.0,No
CUST-12232,male,1,Yes,No,2.8322801629021632,No,No,DSL,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.24, ,2023-05-11,,Yes
CUST-12233,Female,Yes,No,No,,Yes,,DSL,Yes,No internet service,No internet service,Two year,N,Credit card (automatic),120.0, ,"May 11, 2023",4.0,Yes
CUST-12234,Female,0,Yes,No,15.37761925717951,No,No,DSL,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.3,1320.43,"May 12, 2023",4.0,Yes
CUST-12235,Female,0,No,No,72.0,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Mailed check,40.97,2945.51,2023-05-13,3.0,No
CUST-12236,male,0,No,No,35.46181639846516,Yes,Yes,,Yes,No,No,One year,Yes,Electronic check,120.0,4253.32,2023-05-14,3.0,Yes
CUST-12237,Male,0,No,Yes,54.84076765834624,Yes,No,DSL,Yes,No internet service,No,One year,Yes,electronic check,38.6,2130.62,2023-05-15,5.0,No
CUST-12238,Male,0,No,No,9.744901071177177,Yes,Yes,Fiber optic,No internet service,No,No,,Yes,Electronic check,$46.07,438.8,"May 16, 2023",3.0,yes
CUST-12239,Male,0,Yes,No,72.0,No,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,,,2023-05-17,1.0,Yes
CUST-12240,Female,1,No,Yes,2.6043132741787254,Yes,Yes,DSL,Yes,No,Yes,One year,Yes,Bank transfer (automatic),63.95,174.57,2023-05-18,3.0,Yes
CUST-12241,Male,0,No,Yes,1.3062618217329047,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),65.81,86.28,2023-05-18,99.0,No
CUST-12242,Female,0,Yes,No,46.44446989401205,Yes,No,Fiber optic,No,No internet service,No internet service,Month-to-month,No,,65.86,3071.12,2023/05/19 18:40,4.0,No
CUST-12243,,nan,No,No,62.90233908705514,Yes,No,No,,Yes,Yes,One year,No,electronic check,98.13,6173.59,2023/05/20 15:42,2.0,No
CUST-12244,Female,0,Yes,Yes,2.278899275903486,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),,143.57,21/05/2023,1.0,Yes
CUST-12245,Female,0,Yes,No,,Yes,No,DSL,Yes,No internet service,No internet service,Two year,No,Mailed check,73.24, ,2023-05-22,4.0,Yes
CUST-12246,Male,0,No,No,0.8096856201790854,Yes,No,DSL,No,No internet service,Yes,One year,Yes,Electronic check,55.99,52.56,2023-05-23,3.0,Yes
CUST-12247,Female,0,No,No,2.6491560643008514,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer (automatic),42.13,96.07,2023-05-24,1.0,Yes
CUST-12248,Female,0,Yes,Yes,5.639716654893863,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.05,233.87,25/05/2023,99.0,No
CUST-12249,Male,1,No,yes,72.0,Yes,Yes,DSL,No,No internet service,No,Month-to-month,No,Electronic check,18.0,1294.52,2023-05-25,4.0,No
CUST-12250,Male,0,No,No,26.4527851516374,Yes,No,Fiber optic,No,No internet service,Yes,Two year,No,Electronic check,-40.75, ,2023-05-26,4.0,Yes
CUST-12251,male,0,No,Yes,36.181730664389434,No,No,DSL,No,No internet service,No,Month-to-month,No,Electronic check,103.41,3746.67,"May 27, 2023",5.0,No
CUST-12252,Female,0,Yes,No,35.92156221043912,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,89.66,3219.82,2023-05-28,3.0,No
CUST-12253,Female,0,No,No,18.381035703578085,Yes,Yes,No,Yes,No,,One year,No,Mailed check,58.96,1084.27,"May 29, 2023",3.0,Yes
CUST-12254,Female,0,Yes,Yes,38.32706310888073,Yes,No,Fiber optic,Yes,Yes,No internet service,2-Year,Yes,Mailed check,22.36,858.31,2023-05-30,3.0,No
CUST-12255,Female,0,No,Yes,21.740738627771655,Yes,Yes,DSL,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-89.36,1936.53,2023-05-31,99.0,No
CUST-12256,Female,0,Yes,Yes,9.064176694249928,Yes,No,Fiber optic,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),104.0,925.13,01/06/2023,2.0,Yes
CUST-12257,Male,1,Yes,,19.764161150567112,,No,DSL,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.73,1893.79,"Jun 01, 2023",4.0,Yes
CUST-12258,Male,0,No,Yes,18.30037594313187,Yes,Yes,DSL,,No,Yes,One year,Yes,Mailed check,35.64,650.39,2023-06-02,3.0,No
CUST-12259,Male,nan,Yes,No,41.62004288663762,Yes,Yes,Fiber optic,No,No internet service,Yes,Two year,No,Electronic check,38.75, ,2023-06-03,5.0,No
CUST-12260,Female,0,Yes,yes,72.0,Yes,Yes,,Yes,No,Yes,Month-to-month,Yes,Electronic check,114.38,8224.7,04/06/2023,4.0,No
CUST-12261,Female,nan,Yes,Yes,12.705632765042125,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),28.42,360.17,"Jun 05, 2023",1.0,No
CUST-12262,male,1,No,,34.59227832596201,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,Credit card (automatic),79.05,2717.87,INVALID_DATE,2.0,Yes
CUST-12263,Male,0,Yes,yes,2.52233331543032,Yes,no,Fiber optic,Yes,No,,Month-to-month,Yes,Electronic check,18.0,47.32,2023-06-07,2.0,Yes
CUST-12264,Female,0,No,No,35.995862459409324,Yes,No,,No,No,No,One year,Yes,Credit card (automatic),55.69,1999.66,2023-06-08,3.0,no
CUST-12265,Female,nan,Yes,Yes,11.1428894208349,Yes,Yes,Fiber optic,No,,No,Month-to-month,N,Mailed check,82.25,911.16,"Jun 08, 2023",5.0,No
CUST-12266,Female,0,Yes,No,0.9644867811433504,No,No,Fiber optic,No internet service,No,No,Month-to-month,No,Electronic check,63.8,57.05,2023-06-09,1.0,Yes
CUST-12267,Female,0,Yes,No,10.832931928026051,Yes,No phone service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.42,$880.69,2023-06-10,3.0,Yes
CUST-12268,Male,1,No,,22.6381914893131,Yes,No,DSL,No,No,No internet service,Month-to-month,Yes,Mailed check,27.91,620.8,2023-06-11,5.0,no
CUST-12269,Female,0,Yes,Yes,3.047559651496066,Yes,Yes,DSL,No,No internet service,No,Month-to-month,Yes,Electronic check,40.1,117.33,2023-06-12,5.0,No
CUST-12270,Male,0,Yes,No,61.8594213475772,No,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,79.15,4903.78,2023-06-13,4.0,No
CUST-12271,Male,0,NO,No,1.940515641402511,No,Yes,DSL,No,No,No internet service,month-to-month,Yes,Credit card (automatic),85.61,180.45,2023-06-14,4.0,No
CUST-12272,Female,0,No,Yes,63.82454493978009,Yes,No phone service,Fiber optic,No,,No,Month-to-month,Y,Bank transfer (automatic), 71.3 ,4564.39,2023-06-15,3.0,No
CUST-12273,Female,1,Yes,No,29.473250991169625,Yes,Yes,Fiber optic,No,No,No,One year,Y,Electronic check,93.11,2752.9,2023-06-15,2.0,Yes
CUST-12274,  Male ,0,Yes,No,9.601153677840218,Yes,No,Fiber optic,No,No,No,Two year,No,Credit card (automatic),18.0,184.88,"Jun 16, 2023",1.0,Yes
CUST-12275,Female,1,No,No,11.892651772646207,Yes,No,,No,No internet service,No,Month-to-month,Yes,Electronic check,,600.86,2023-06-17,3.0,Yes
CUST-12276,Female,0,Yes,No,32.40459466864449,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,119.38,3863.89,2023-06-18,3.0,Yes
CUST-12277,Female,0,Yes,,22.079406327246428,Yes,No,Fiber optic,Yes,No,No internet service,Month-to-month,No,Mailed check,103.2,2256.88,INVALID_DATE,3.0,Yes
CUST-12278,Female,0,No,No,,Yes,Yes,DSL,No,,No internet service,One year,No,Credit card (automatic),83.71, ,2023-06-20,1.0,Yes
CUST-12279,Male,0,No,No,11.830266661760357,Yes,No phone service,Fiber optic,No internet service,Yes,No,One year,Yes,Mailed check,,$706.05,2023-06-21,2.0,No
CUST-12280,Male,0,No,No,16.057594246483337,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Bank transfer (automatic),,1534.32,"Jun 22, 2023",2.0,Yes
CUST-12281,Male,0,Yes,No,,Yes,Yes,Fiber optic,,No,No internet service,Two year,No,Credit Card,77.57, ,22/06/2023,0.0,Yes
CUST-12282,Female,0,Yes,No,5.776808693569438,Yes,No,DSL,Yes,Yes,Yes,Two year,No,Credit card (automatic),19.18,92.75,2023-06-23,99.0,No
CUST-12283,Male,0,No,yes,12.98490622991443,Yes,No,Fiber optic,No,No internet service,,Month-to-month,Yes,Electronic check,94.57,1218.89,"Jun 24, 2023",1.0,Yes
CUST-12284,Male,0,Yes,No,8.281475553648237,Yes,No phone service,Fiber optic,No,Yes,No,Two year,No,Credit card (automatic),38.72,339.37,2023-06-25,2.0,No
CUST-12285,Male,0,No,No,34.76746535915196,Yes,Yes,DSL,No,Yes,No,Month-to-month,Yes,Credit card (automatic),87.49,3041.34,2023-06-26,5.0,Yes
CUST-12286,,0,No,Yes,34.655447375308555,Yes,yes,Fiber optic,No internet service,No internet service,No,One year,No,Electronic check,18.0,614.9,27/06/2023,1.0,No
CUST-12287,Male,1,Yes,Yes,8.302573572151518,Yes,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,Yes,Mailed check,112.67,933.74,2023-06-28,0.0,Yes
CUST-12288,Female,0,yes,No,2.03745517693802,Yes,yes,,No,No,Yes,One year,Yes,Bank transfer (automatic),56.45,117.57,2023/06/29 02:09,3.0,Yes
CUST-12289,Male,0,No,Yes,0.27596477129890035,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.42,8.61,2023-06-29,3.0,Yes
CUST-12290,Female,0,No,Yes,13.383747419275304,Yes,Yes,Fiber optic,No internet service,No internet service,No,One year,Yes,Electronic check,44.04,582.98,2023-06-30,4.0,No
CUST-12291,Male,No,Yes,No,12.67692239129169,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,,Bank transfer (automatic),54.59,699.73,2023-07-01,2.0,Yes
CUST-12292,Male,0,Yes,Yes,72.0,,No,Fiber optic,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),64.53,4669.12,2023-07-02,1.0,No
CUST-12293,Female,0,No,Yes,15.228117601638196,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,104.24,1598.44,2023-07-03,4.0,No
CUST-12294,Male,0,Yes,No,7.110641448264479,Yes,Yes,DSL,No,No,No internet service,Month-to-month,Yes,Mailed check,66.8,473.17,2023-07-04,,No
CUST-12295,Male,0,  Yes,No,53.244349893459734,Yes,No,Fiber optic,No,Yes,,Month-to-month,Yes,Bank transfer (automatic),18.0,957.43,INVALID_DATE,4.0,No
CUST-12296,Male,0,Yes,yes,16.210578425172024,,No phone service,Fiber optic,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.81,456.37,"Jul 06, 2023",4.0,Yes
CUST-12297,Male,1,No,No,21.941566575992955,,no,Fiber optic,Yes,No,No internet service,Two year,Yes,,120.0,2634.89,2023-07-06,0.0,Yes
CUST-12298,Male,0,Yes,No,2.413428359009249,Yes,No phone service,DSL,No,No,Yes,,No,Bank transfer (automatic),68.76,176.46,2023-07-07,2.0,
CUST-12299,Male,0,No,yes,11.586018763343406,Yes,yes,Fiber optic,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),93.22,1092.5,2023-07-08,3.0,Yes
CUST-12300,Female,0,Yes,No,69.27373856035706,Yes,Yes,DSL,No,No,Yes,Two year,No,,55.45,,"Jul 09, 2023",2.0,No
CUST-12301,Female,0,Yes,Yes,21.36941919157351,,No,DSL,No internet service,No,Yes,Month-to-month,Yes,Electronic check,34.56,723.69,2023-07-10,1.0,No
CUST-12302,Female,1,Yes,Yes,10.13663534161342,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Electronic check,50.26,508.17,"Jul 11, 2023",4.0,No
CUST-12303,Male,0,No,No,23.582639662243132,No,Yes,Fiber optic,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),68.55,1620.84,"Jul 12, 2023",2.0,No
CUST-12304,FEMALE,1,Yes,No,57.90056962257596,Yes,No,No,No,No,Yes,2-Year,No,Mailed check,50.89,2942.69,2023-07-13,1.0,No
CUST-12305,Male,0,No,No,7.684615613608824,Yes,Yes,Fiber optic,No,No internet service,Yes,One year,No,Electronic check,$120.00,903.52,2023-07-13,3.0,Yes
CUST-12306,Male,0,No,No,16.882400138584416,Yes,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,46.21,,2023-07-14,1.0,yes
CUST-12307,Female,No,Yes,No,72.0,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),33.05,2365.49,"Jul 15, 2023",2.0,No
CUST-12308,Male,0,No,,4.541296152437745,No,No phone service,Fiber optic,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),88.96,$406.88,2023-07-16,1.0,Yes
CUST-12309,Male,0,Yes,No,30.52238711591759,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,Y,Electronic check,92.66,2842.0,"Jul 17, 2023",5.0,No
CUST-12310,Female,0,NO,Yes,22.8759557239281,No,No,DSL,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),-65.6,1514.13,"Jul 18, 2023",4.0,No
CUST-12311,Female,0,No,No,27.32206999164646,Yes,No phone service,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,46.64,1278.88,2023-07-19,5.0,No
CUST-12312,Female,0,Yes,Yes,10.383864804589901,Yes,Yes,DSL,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),18.0,,2023-07-20,5.0,No
CUST-12313,Female,0,Yes,No,9.040843831480519,Yes,No,Fiber optic,,No,Yes,month-to-month,Yes,Bank transfer (automatic),101.32, ,2023-07-20,0.0,Yes
CUST-12314,,1,Yes,no,-5.0,Yes,Yes,Fiber optic,No internet service,Yes,No,Two year,N,Credit card (automatic),90.76, ,2023-07-21,2.0,Yes
CUST-12315,Male,Yes,,No,5.826333209649725,Yes,No,fiber optic,Yes,Yes,No,Two year,No,Electronic check,51.5,295.43,2023-07-22,5.0,No
CUST-12316,Male,1,Yes,No,13.05917004140661,No,No,Fiber optic,No,No internet service,Yes,Month-to-month,No,Mailed check,66.49,858.19,2023-07-23,3.0,No
CUST-12317,Male,1,No,No,5.003281039193448,Yes,Yes,No,No,Yes,No internet service,2-Year,Yes,Electronic check,-57.9,284.49,"Jul 24, 2023",2.0,Yes
CUST-12318,Male,0,Yes,No,0.20014844263014062,Yes,Yes,DSL,No,No,,Month-to-month,Yes,Bank transfer (automatic),113.56,24.04,2023/07/25 09:07,4.0,Yes
CUST-12319,Male,0,yes,No,72.0,No,Yes,DSL,No internet service,Yes,Yes,Two year,No,Credit card (automatic),33.56,2418.48,2023-07-26,3.0,No
CUST-12320,male,0,Yes,No,-5.0,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Credit card (automatic),$46.10, ,2023-07-27,1.0,Yes
CUST-12321,Female,0,No,No,72.0,Yes,Yes,,Yes,No,No internet service,Month-to-month,No,Mailed check,43.2,3097.85,2023-07-28,1.0,No
CUST-12322,Female,0,No,No,3.628779510881886,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card (automatic),74.0,278.44,28/07/2023,3.0,Yes
CUST-12323,Male,0,No,Yes,21.24470799495493,No,No phone service,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,66.38,1384.64,2023-07-29,4.0,Yes
CUST-12324,Female,0,Yes,No,5.384684018603261,Yes,No,No,No,Yes,No,month-to-month,Yes,Electronic check,70.7,386.39,2023-07-30,3.0,Yes
CUST-12325,  Male ,0,Yes,No,-5.0,Yes,Yes,No,Yes,No,No internet service,Two year,No,Credit card (automatic),38.28, ,2023-07-31,4.0,No
CUST-12326,Female,0,Yes,No,36.746466330810094,No,No phone service,Fiber optic,Yes,No,No,One year,Yes,Electronic check,109.25,4023.24,2023-08-01,1.0,Yes
