CustomerID,Churn_Numeric,SeniorCitizen,SatisfactionScore,TotalServicesCount,IsHighValueCustomer,Gender_Binary,Partner_Binary,Dependents_Binary,PhoneService_Binary,PaperlessBilling_Binary,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_Early (1-2yrs),TenureGroup_Established (2-4yrs),TenureGroup_Loyal (4+yrs),TenureMonths_Scaled,MonthlyCharges_Capped_Scaled,TotalCharges_Log1p_Scaled,CustomerAgeDays_Scaled,MonthlyToTotalRatio_Scaled
CUST-11861,1,0.0,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,-1.1602473512576048,-0.12959970295317894,-2.6356669790092506,-0.8460031512231259,0.7828896833926614
CUST-11862,0,1.0,3,2,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0.8125673243373597,-1.5322559047159359,0.048958444904564184,-0.8460031512231259,-0.11015901399791404
CUST-11863,0,0.0,5,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,2.1734883162443532,0.2512469746647139,1.3255542775031666,-0.8491816411324993,-0.113828410113664
CUST-11864,0,0.0,3,2,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0.69391541201809,-0.6829185358693781,0.5664786907807953,-0.8491816411324993,-0.1096590707628142
CUST-11865,1,0.0,3,3,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.010527162910881,-0.5417729557170907,-1.1974719621811967,-0.850770886087186,-0.00966510724712571
CUST-11866,0,0.0,3,3,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,-1.0762996687597106,-0.9247315372774119,-1.9855844191165433,-0.8523601310418727,0.12405775190416246
CUST-11867,1,0.0,4,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-1.1528850167812743,-0.16902190987850627,-2.652834502028546,-0.8539493759965594,0.7869075483428342
CUST-11868,0,0.0,4,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.012954915804437436,-1.6818491006379361,-0.5032603477231081,-0.8555386209512461,-0.1038233147720969
CUST-11869,1,0.0,3,2,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0.015961729224479176,0.6824273629104798,0.6901649983613943,-0.8555386209512461,-0.10413048556952367
CUST-11870,0,0.0,3,2,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,2.428220944763088,-0.07891400833490124,1.3013443227511892,-0.8571278659059328,-0.11440088691464863
CUST-11871,0,0.0,2,2,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,-0.5680375281169502,-0.5315654199953542,-0.2057680861290963,-0.8587171108606195,-0.08965696137221346
CUST-11872,0,0.0,4,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.6933522248342133,-1.6730495008778186,-1.1040864552053695,-0.8603063558153062,-0.0843524851007666
CUST-11873,0,0.0,4,2,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,-0.0009536762830223413,0.4191433380877589,0.6019127497282866,-0.8634848457246797,-0.10374887915832313
CUST-11874,1,0.0,2,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.9212784587438166,0.9187494140681994,1.3255542775031666,-0.8634848457246797,-0.11234495925106508
CUST-11875,0,0.0,3,2,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,2.1409554338561416,1.3409894089576861,1.3255542775031666,-0.8650740906793664,-0.11140657723525951
CUST-11876,0,0.0,3,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0.775492787169263,0.4754607765525123,1.0032449528843361,-0.8666633356340531,-0.11004444311195241
CUST-11877,1,1.0,5,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,-0.5094556433205961,1.582450426375315,0.44867913875160315,-0.8666633356340531,-0.09199539337649776
CUST-11878,1,0.0,4,2,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0.03309833131812262,0.10658155460837938,0.5401567519273907,-0.8682525805887399,-0.10436665322690668
CUST-11879,1,0.0,3,2,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1.1539764939305681,1.099880375530462,1.291966841967359,-0.8698418255434266,-0.1115986223787838
CUST-11880,1,0.0,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0.8512256173893875,0.45046991323377783,1.0257011719424323,-0.8714310704981133,-0.11040382065455615
CUST-11881,0,0.0,4,3,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,-0.8846184592926716,-0.5143182044655236,-0.7566656717235171,-0.8730203154528,-0.057152223758715356
CUST-11882,1,0.0,3,4,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,-0.9546144949317048,0.1597311371594898,-0.763239555218502,-0.8746095604074867,-0.033060335908988034
CUST-11883,0,0.0,3,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-1.1780192022179692,-0.9187478094405318,-5.0900423065271,-0.8761988053621734,14.561217602531089
CUST-11884,1,0.0,4,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0.3445370302069344,1.9083876014900736,1.1288865664981582,-0.8777880503168601,-0.10736578160440516
CUST-11885,1,0.0,3,4,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,-1.0366355672023664,-0.14473501454058132,-1.1320921388848426,-0.8777880503168601,0.003820317365257938
CUST-11886,0,0.0,4,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.8422084907535251,-0.010277130205983552,-0.4745188189393985,-0.8793772952715468,-0.06450319825792816
CUST-11887,1,0.0,5,2,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,-0.7530760229689965,0.373737403325552,-0.19585463906987768,-0.8825557851809203,-0.0750801908997933
CUST-11888,0,0.0,5,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,-0.1902343270370922,-1.185903658157704,-0.18108300936358032,-0.8825557851809203,-0.10122163347302564
CUST-11889,1,0.0,2,2,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,-0.5682090568685475,1.357180672516303,0.32203774640819355,-0.884145030135607,-0.08887021744863245
CUST-11890,0,0.0,3,2,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0.17171087943853136,0.4572280058495485,0.7185432174355718,-0.8857342750902937,-0.10581080892527597
CUST-11891,0,0.0,3,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-1.1093904626293951,-1.3594317654272248,-2.0779100193718527,-0.8889127649996671,0.06960011513872416
CUST-11892,0,0.0,2,2,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,-1.0191415194580176,-0.21407586065030854,-1.214682103871769,-0.8889127649996671,0.013622272744674277
CUST-11893,0,0.0,4,3,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,-0.3468409125297554,-1.38899842062122,-0.46347337447419157,-0.8889127649996671,-0.09773646256766166
CUST-11894,1,1.0,3,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.24579109077992659,1.6113131135885013,1.0227890488449316,-0.8905020099543538,-0.10652262439306434
CUST-11895,1,1.0,4,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,-0.7566029626241615,-0.2816567868080123,-0.38294951924995463,-0.8936804998637272,-0.07650502675553146
CUST-11896,1,0.0,1,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,-1.0948039398708527,-1.6818491006379361,-2.225017158667211,-0.8936804998637272,0.03265242826131683
CUST-11897,1,0.0,3,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1.53943769161575,0.17310652879486899,1.166949423273004,-0.8952697448184139,-0.11271526843651378
CUST-11898,1,0.0,1,4,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0.236793912424227,0.5465615426142629,0.778044485085697,-0.8968589897731007,-0.10643774072501153
CUST-11899,0,0.0,4,2,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,-1.022322268809336,-0.4829916293195046,-1.2278697716797955,-0.8984482347277875,-0.0013806828151341874
CUST-11900,0,0.0,5,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.0973552130068867,-1.4699547384143028,-2.0796244347411545,-0.9000374796824742,0.04811290839841634
CUST-11901,0,0.0,3,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,2.428220944763088,-0.1471989024734143,1.2786598550277837,-0.9000374796824742,-0.11440647178370622
CUST-11902,0,0.0,4,3,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0.19596740772852436,-0.5467007315827566,0.3928008784949539,-0.9032159695918476,-0.10608145641028877
CUST-11903,0,0.0,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-0.528629915974863,-1.0683410053625322,-0.4557403643527232,-0.9032159695918476,-0.09049002671436716
CUST-11904,0,0.0,3,4,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0.27609556823989834,-1.1612647788293748,0.10676043933585329,-0.9048052145465343,-0.10673266678769351
CUST-11905,0,0.0,3,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0.5191546403841582,0.12699662605185233,0.7942465536066952,-0.906394459501221,-0.10859370080495648
CUST-11906,1,1.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0.6417830873493031,0.9154407645583958,1.0598881924637007,-0.9079837044559077,-0.10933932899043462
CUST-11907,0,0.0,4,4,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,-0.39699283609895303,0.44941396126256367,0.2977255405887683,-0.9095729494105944,-0.0956969265327409
CUST-11908,1,0.0,2,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,-0.5027086178647185,-1.6818491006379361,-0.9701287525039011,-0.9111621943652811,-0.0904537998858368
CUST-11909,1,0.0,4,3,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,-1.1648778680866338,0.6116785808391335,-3.1094170607104687,-0.9111621943652811,2.137798261606231
CUST-11910,0,0.0,3,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1.9608844467198434,0.7774630403197508,1.3255542775031666,-0.9127514393199678,-0.11265895269983496
CUST-11911,1,0.0,3,3,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,-0.06671342374547082,1.4335611984341243,0.7989100749976914,-0.9143406842746545,-0.10284495196044297
CUST-11912,1,0.0,2,3,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,-0.9052096091953767,-1.0412382381013696,-1.0868237158866765,-0.9159299292293412,-0.05132157252841881
CUST-11913,0,0.0,1,2,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1.8521342179170486,-0.09792114381675537,1.1648400186440349,-0.917519174184028,-0.1134408198606799
CUST-11914,1,0.0,4,3,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1.7842366299210557,0.5613448702112607,1.3255542775031666,-0.9191084191387147,-0.11313925159755471
CUST-11915,0,0.0,2,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,2.428220944763088,-0.5952745222586062,1.1049624972289083,-0.9206976640934014,-0.11441879223941413
CUST-11916,0,0.0,4,4,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1.3125386929033491,0.5448016226622395,1.2063770161520406,-0.8746095604074867,-0.1120940628811245
CUST-11917,0,0.0,3,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2.428220944763088,-0.06342671275709422,1.3040983253585716,-0.9222869090480881,-0.11438408605513337
CUST-11918,0,0.0,4,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.8408610361838019,0.41210365827966466,-0.8261319481378345,-1.4101851101369094,-0.0160021390567642
CUST-11919,0,0.0,3,3,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1.0418385836971373,-0.8420152995323057,0.6175627742414207,-0.9254653989574616,-0.1112019184471909
CUST-11920,1,0.0,4,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0.9036213778422912,1.2811521305888862,1.2451750190013402,-0.9270546439121483,-0.11064565013597273
CUST-11921,1,0.0,1,2,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.8625419484389589,-1.090164012767624,-1.0157716156519592,-0.928643888866835,-0.059808216526710936
CUST-11922,0,0.0,4,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,-1.0536355938709985,-1.2714357678260482,-1.7226065187956605,-0.9302331338215217,0.009735503659855848
CUST-11923,0,1.0,3,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2.428220944763088,1.0221623104491029,1.3255542775031666,-0.9318223787762084,-0.1121151354462604
CUST-11924,1,0.0,3,4,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,-0.7562423803290255,-0.0704663925651882,-0.3237028983614604,-0.9334116237308951,-0.07560701618469713
CUST-11925,0,0.0,3,2,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1.2827039086230994,-1.4231408676904767,0.314452993550471,-0.9350008686855819,-0.1120080610577627
CUST-11926,1,0.0,4,3,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-1.1732371510101078,-0.5864749224984885,-3.509628438236445,-0.9350008686855819,2.140834116277061
CUST-11927,0,0.0,4,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,-1.1526645352396692,-0.9004446419394869,-2.4152420202293854,-0.9365901136402686,0.3172703616205441
CUST-11928,0,0.0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.4243225990638108,-0.7156530469770158,-0.15991194903113146,-0.9381793585949553,-0.09431240887198793
CUST-11929,1,1.0,4,2,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,-0.8503277970494963,1.9083876014900736,-0.032431503733782265,-0.939768603549642,-0.06324991257974108
CUST-11930,0,0.0,3,4,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0.22910555744045397,-0.35768532873542913,0.4864271092374435,-0.37717588959054504,-0.10637352513050351
CUST-11931,1,0.0,5,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,-0.17597312497294965,-0.9687295360780002,-0.058340180768414754,-0.9429470934590154,-0.10096397280612311
CUST-11932,1,0.0,1,2,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,-1.0812529801395645,1.9083876014900736,-0.9904273574158153,-0.9445363384137021,0.07958585485586532
CUST-11933,1,1.0,3,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,-0.9648437867283116,0.8999534689805884,-0.5665883685829851,-0.9445363384137021,-0.03286328910463962
CUST-11934,1,0.0,3,2,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,-0.587832076433335,0.7271293296918774,0.1668633782795512,-0.9461255833683888,-0.08836142332032801
CUST-11935,1,0.0,4,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,-0.9313984700883686,-0.9176918574693176,-1.0855993429152182,-0.9477148283230755,-0.044828478793535353
CUST-11936,0,0.0,2,5,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0.710702932174004,1.219906916258467,1.1588978784923538,-0.9493040732777622,-0.1097441806699127
CUST-11937,1,1.0,2,4,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,-0.5314863432633673,0.8239249270531718,0.2577954379842548,-0.9508933182324489,-0.09100474774358058
CUST-11938,0,0.0,4,3,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,-1.060291708774563,0.11714107432052048,-1.2161003692480419,-0.9524825631871358,0.034898931886111734
CUST-11939,1,0.0,1,4,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.38201340779606124,-1.6818491006379361,-0.7736682506018222,-0.9540718081418225,-0.09709146761696948
CUST-11940,1,0.0,2,3,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,-1.0637261225860533,-0.059202904872237824,-1.3272671558795035,-0.9556610530965092,0.046322598419875814
CUST-11941,1,1.0,4,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,-1.012263400022624,1.788713044752473,-0.5367173829346727,-0.9556610530965092,-0.01318069179621563
CUST-11942,1,0.0,5,3,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,-0.5298818938464854,0.1945775522095561,0.08748253799524743,-0.9572502980511959,-0.09097918633876614
CUST-11943,0,0.0,4,3,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1.1812918329686308,-0.43547379061486935,0.8430667750950666,-0.9588395430058826,-0.11163789209527951
CUST-11944,0,0.0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.929468809730382,-0.27919289887517934,1.1173349388162668,-0.9604287879605693,-0.11357710476859588
CUST-11945,1,0.0,1,3,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0.007674690745421693,-0.20633221286140502,0.4130867986283307,-0.962018032915256,-0.10391641318062095
CUST-11946,1,0.0,4,4,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.6894395682585144,-0.882493458428847,-0.5648405132800502,-0.6378120621591662,-0.08099744901609224
CUST-11947,1,1.0,2,2,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,-0.7958459510141785,-0.08172988025813883,-0.40054983163529945,-0.9651965228246294,-0.07116542457278717
CUST-11948,1,0.0,3,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,-0.22054159930188502,1.485302845023616,0.6940020467060278,-0.9667857677793161,-0.10010411850151772
CUST-11949,1,1.0,1,2,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0.3600610118524574,1.3656282882860156,1.0321792098485236,-0.2516255381702946,-0.10748673189844209
CUST-11950,0,0.0,4,3,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,2.428220944763088,-0.8346236357338068,0.9890890979228876,-0.9683750127340028,-0.11440343733202615
CUST-11951,0,0.0,3,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-1.008623562314258,1.3093108498212627,-0.5961466536995981,-0.9699642576886895,-0.017945039440681227
CUST-11952,1,1.0,5,3,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,-0.2881573223679855,0.7654955846459905,0.48279972047167735,-0.9715535026433763,-0.09872469262294939
CUST-11953,0,1.0,2,2,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0.24673230307265676,0.6306857163209879,0.8065706931171589,-0.973142747598063,-0.1065505694560819
CUST-11954,0,0.0,4,4,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0.9677805536989235,0.4180873861165447,1.0595900116300556,-0.9763212375074364,-0.11090506359924109
CUST-11955,1,0.0,3,3,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1.0734896951310513,-1.0204711826674921,0.5297605710543949,-0.9763212375074364,-0.11131199164190536
CUST-11956,0,0.0,3,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0.18579623110168053,-0.4664483817704834,0.41630630352221304,-0.9779104824621231,-0.10590037681977583
CUST-11957,1,0.0,4,3,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2.428220944763088,0.8415241265734071,1.3255542775031666,-0.9810889723714966,-0.1125165839711949
CUST-11958,0,0.0,4,2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,-0.31819251475972765,-1.3126178947033988,-0.3797059273386304,-1.1193532834292408,-0.09840722591833374
CUST-11959,0,0.0,3,3,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1.7685529914997173,-1.1369778834914501,0.6617457374492745,-0.9810889723714966,-0.11324681083526228
CUST-11960,0,0.0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2.428220944763088,0.2853894217339704,1.3255542775031666,-0.9826782173261833,-0.11375253227477343
CUST-11961,0,0.0,5,2,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1.0798333676351342,-0.8719339387167058,0.6130017106944574,-0.9858567072355567,-0.11132183386362081
CUST-11962,1,0.0,3,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7325577098265909,0.8320205588324802,-0.02967795140622607,-0.9858567072355567,-0.07774464064291962
CUST-11963,1,0.0,4,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9156315854198225,-0.8346236357338068,-0.9944505517254415,-0.9874459521902434,-0.04935355274332003
CUST-11964,0,0.0,4,4,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,-0.22329985276473502,0.21992039951869494,0.39907240158491425,-0.9890351971449302,-0.10041014120230693
CUST-11965,0,0.0,4,3,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,-0.45291561414351433,2.8590963595731864,0.20055577462502355,-1.0367125457855315,-0.06882347349228088
CUST-11966,0,0.0,1,2,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1.348402239076592,-0.5470527155731613,0.8482410051780317,-0.9906244420996169,-0.1121569628236969
CUST-11967,0,0.0,3,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,-1.0515081102596653,-0.2911603545489395,-1.2403421257616318,-0.9922136870543036,0.013153087818347661
CUST-11968,0,1.0,3,2,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,-0.8199031058169397,-0.7561312058735573,-0.7331748829721801,-0.9938029320089903,-0.06717485645845991
CUST-11969,0,0.0,3,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.49699720936665026,-0.05779496891061878,0.7212777915765387,-0.995392176963677,-0.10839986358798462
CUST-11970,0,1.0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,-1.058228244852382,-1.0535576777655344,-1.7039913335532115,-0.9985706668730504,0.03292414549542751
CUST-11971,0,0.0,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.7132351596946837,-0.27426512300951345,-0.3178402272303894,-0.9985706668730504,-0.07990223479669728
CUST-11972,1,0.0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,-0.5895867650369387,0.7521201930106118,0.1660796326673513,-1.0001599118277371,-0.08807288745045584
CUST-11973,0,0.0,2,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,-0.006800529988684887,-1.2383492727280054,-0.09150842432702395,-1.001749156782424,-0.1040174788920422
CUST-11974,1,0.0,1,2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,-0.9712805462477226,-0.5523324754292318,-0.9779823677665008,-1.001749156782424,-0.03777031559299516
CUST-11975,1,0.0,4,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1.1905423171253038,0.509251239631364,1.1578686481882317,-1.0033384017371105,-0.1117011705613152
CUST-11976,1,0.0,4,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-0.46488313076989557,-1.6818491006379361,-0.856151699532934,-1.0049276466917973,-0.09451239186045264
CUST-11977,0,0.0,5,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1.814137667639239,1.9083876014900736,1.3255542775031666,-1.006516891646484,-0.1101455970673047
CUST-11978,1,0.0,3,3,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,-0.41981597772908746,1.0657379284612056,0.4390739161655135,-1.0081061366011708,-0.09534126114637526
CUST-11979,0,0.0,4,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,-0.7915525046814604,-1.6624899811656775,-1.3910105924848266,-1.0096953815558574,-0.06732577073980284
CUST-11980,0,0.0,3,2,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,-0.9943389939771615,-1.6818491006379361,-1.885368187530598,-1.0112846265105442,-0.022297701956762915
CUST-11981,1,0.0,4,3,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,-1.1736982567971554,-0.0067572903019361835,-3.1360232949707667,-0.683900165845081,1.7244564521305528
CUST-11982,1,0.0,3,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,-0.2650325192851945,-1.2211020571981748,-0.27299092084723175,-1.0128738714652308,-0.09950602301583698
CUST-11983,1,0.0,4,4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-1.0419528990049824,0.9770379628792196,-0.8993166324278627,-1.0144631164199176,0.018105843051821818
CUST-11984,1,0.0,1,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.5805840737486925,0.37796121121040815,0.0782564838611531,-1.0160523613746042,-0.08851793092442281
CUST-11985,1,1.0,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.10851351833571758,2.8590963595731864,0.4380668767373187,-1.017641606329291,-0.0824610543701072
CUST-11986,1,0.0,1,2,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,-0.7904814174169473,-0.6403284730304085,-0.6042151723385216,-1.0192308512839776,-0.07208380002067008
CUST-11987,1,0.0,2,3,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,-0.9466234031665843,1.6514392884946378,-0.3453881039648649,-1.0208200962386644,-0.03966365989995885
CUST-11988,1,1.0,3,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0.6134876025244418,0.7573999528666822,1.0110263121091114,-0.9763212375074364,-0.10919260467639451
CUST-11989,0,0.0,4,3,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,2.3483156382457664,0.5986551731941597,1.3255542775031666,-1.0255878311027247,-0.11305633354680832
CUST-11990,0,0.0,4,2,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,-0.19067754878629442,1.2290585000089895,1.3255542775031666,-1.0239985861480378,-0.11165533138749871
CUST-11991,0,0.0,2,5,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,-0.9749053798068066,-1.114098924115144,-1.3969164174690087,-1.073265179743326,-0.022726589319843126
CUST-11992,0,0.0,4,3,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,2.428220944763088,0.3317809116693107,1.3255542775031666,-1.0271770760574113,-0.11364943228337365
CUST-11993,1,1.0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,-1.1319064354184196,-0.3175591538292925,-2.2277944506884406,-1.028766321012098,0.36211847066653113
CUST-11994,0,1.0,1,4,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,2.428220944763088,0.31530806091837027,1.3255542775031666,-1.0303555659667847,-0.11368604138502394
CUST-11995,0,0.0,4,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.1726125085633974,-0.2031643569477628,-2.707782259738405,-1.0319448109214715,0.8395350446544101
CUST-11996,0,0.0,4,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1.3088417657764762,-1.6818491006379361,0.07013124045511832,-1.033534055876158,-0.11215829283078713
CUST-11997,1,0.0,4,2,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,-0.7367883016846458,0.972814154994363,-0.0024940234175818586,-1.035123300830845,-0.0774128786898762
CUST-11998,0,0.0,2,3,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,2.1759680075635157,-1.6818491006379361,0.2797222810675619,-1.035123300830845,-0.11393928665875379
CUST-11999,1,0.0,5,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,-0.7199754967521689,-1.058837437621605,-0.6840132374518549,-1.2941702284447794,-0.07998811523066122
CUST-12000,0,0.0,5,2,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0.09871039364360273,-0.5160781244175472,0.34154965888685457,-1.0383017907402183,-0.10489161206860502
CUST-12001,0,0.0,3,5,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,-1.0779296502559852,-1.6818491006379361,-2.3515044011787434,-1.039891035694905,0.06028135641138298
