CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SignupDate,SatisfactionScore,Churn,SignupDate_Parsed,CustomerAgeDays
CUST-11888,Female,0.0,Yes,No,19.724261842476405,No,Yes,Fiber optic,No,No internet service,No,Month-to-month,Yes,Mailed check,32.09,647.39,2022-07-13,5,No,2022-07-13 00:00:00.000000000,537
CUST-11889,Male,0.0,No,No,12.178244837860667,Yes,Yes,Fiber optic,No,No,No,Two year,Yes,Credit card (automatic),104.34,1257.99,2022-07-14,2,Yes,2022-07-14 00:00:00.000000000,536
CUST-11890,Male,0.0,No,Yes,26.95025995092697,Yes,Yes,DSL,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,78.772,2122.9258768544196,2022-07-15,3,No,2022-07-15 00:00:00.000000000,535
CUST-11891,Male,0.0,No,No,1.3739138386051952,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Electronic check,27.16,52.13,2022/07/16 04:17,3,No,2022-07-16 04:17:00.000000000,533
CUST-11892,Female,0.0,Yes,Yes,3.1756746603497916,Yes,No,DSL,No,Yes,No,One year,No,Electronic check,59.7,164.88,"Jul 17, 2022",2,No,2022-07-17 00:00:00.000000000,533
CUST-11893,Male,0.0,Yes,No,16.597714314578422,Yes,No,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),26.32,445.77,2022-07-17,4,No,2022-07-17 00:00:00.000000000,533
CUST-11894,Female,1.0,No,No,28.42922267083411,No,No,Fiber optic,Yes,Yes,No,Month-to-month,No,Credit card (automatic),111.56,3171.5640811582534,"Jul 18, 2022",3,Yes,2022-07-18 00:00:00.000000000,532
CUST-11895,Female,1.0,No,Yes,8.417084357550882,No,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Electronic check,57.78,495.83,2022/07/19 16:25,4,Yes,2022-07-19 16:25:00.000000000,530
CUST-11896,Female,0.0,No,Yes,1.6651241764583578,Yes,Yes,DSL,Yes,No,No internet service,Month-to-month,Yes,Electronic check,18.0,42.76,2022-07-20,1,Yes,2022-07-20 00:00:00.000000000,530
CUST-11897,Male,0.0,Yes,No,54.25602662734052,Yes,No,DSL,No,No,Yes,Month-to-month,No,Mailed check,70.7,3835.94,21/07/2022,3,Yes,2022-07-21 00:00:00.000000000,529
CUST-11898,Male,0.0,Yes,No,28.249599919609594,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,81.31,2296.32,2022-07-22,1,Yes,2022-07-22 00:00:00.000000000,528
CUST-11899,Female,0.0,Yes,Yes,3.1121730905406855,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,52.06,162.0197310935481,2022-07-23,4,No,2022-07-23 00:00:00.000000000,527
CUST-11900,Female,0.0,Yes,No,1.6141896854766018,Yes,No,DSL,No,Yes,No internet service,Month-to-month,No,Mailed check,24.02,52.01,2022-07-24,5,No,2022-07-24 00:00:00.000000000,526
CUST-11901,Male,0.0,Yes,Yes,72.0,Yes,No,No,No,No,No,Two year,Yes,Electronic check,61.6,4445.03,2022-07-24,3,No,2022-07-24 00:00:00.000000000,526
CUST-11902,Female,0.0,Yes,No,27.434525592259263,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,50.25,1381.15,2022/07/25 19:38,4,No,2022-07-25 19:38:00.000000000,524
CUST-11903,Male,0.0,No,No,12.96841636690708,Yes,Yes,DSL,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),35.43,450.35,26/07/2022,1,No,2022-07-26 00:00:00.000000000,524
CUST-11904,Female,0.0,Yes,Yes,29.03423164148914,Yes,No,Fiber optic,Yes,Yes,Yes,One year,No,Credit card (automatic),32.79,946.79,2022-07-27,3,No,2022-07-27 00:00:00.000000000,523
CUST-11905,Male,0.0,Yes,No,33.886746232463445,Yes,No,Fiber optic,No,No,No,Two year,Yes,Electronic check,69.39,2345.94,2022-07-28,3,No,2022-07-28 00:00:00.000000000,522
CUST-11906,Male,1.0,Yes,Yes,36.33494256151759,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),91.79,3330.66,2022-07-29,1,Yes,2022-07-29 00:00:00.000000000,521
CUST-11907,Male,0.0,No,No,15.59646412984753,Yes,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Mailed check,78.55,1218.26,2022-07-30,4,No,2022-07-30 00:00:00.000000000,520
CUST-11908,Male,0.0,No,Yes,13.485918043297156,Yes,No,DSL,No,No,No,Two year,Yes,Electronic check,18.0,228.02,31/07/2022,2,Yes,2022-07-31 00:00:00.000000000,519
CUST-11909,Male,0.0,No,No,0.26614426546722286,Yes,Yes,DSL,Yes,No internet service,No,Two year,Yes,Credit card (automatic),83.16,12.63,2022-07-31,4,Yes,2022-07-31 00:00:00.000000000,519
CUST-11910,Male,0.0,Yes,Yes,62.6699340384887,Yes,No phone service,DSL,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,87.87,5511.99,2022-08-01,3,No,2022-08-01 00:00:00.000000000,518
CUST-11911,Female,0.0,Yes,No,22.19027547539759,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),106.51,2360.42,2022-08-02,3,Yes,2022-08-02 00:00:00.000000000,517
CUST-11912,Male,0.0,Yes,No,5.450250351146924,Yes,Yes,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,36.2,195.35,2022-08-03,2,Yes,2022-08-03 00:00:00.000000000,516
CUST-11913,Male,0.0,Yes,Yes,60.498807211656455,Yes,No phone service,Fiber optic,No,Yes,No,Month-to-month,No,Electronic check,63.0,3825.28,2022-08-04,1,No,2022-08-04 00:00:00.000000000,515
CUST-11914,Male,0.0,Yes,No,59.143276502451045,Yes,Yes,Fiber optic,No,No,Yes,One year,Yes,Bank transfer (automatic),81.73,4852.92,2022-08-05,4,Yes,2022-08-05 00:00:00.000000000,514
CUST-11915,Female,0.0,Yes,Yes,72.0,Yes,No,Fiber optic,No,No,No,Two year,No,Mailed check,48.87,3534.73,2022-08-06,2,No,2022-08-06 00:00:00.000000000,513
CUST-11916,Male,0.0,Yes,No,49.72613727897707,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Two year,Yes,Electronic check,81.26,4040.745915289677,07/08/2022,4,No,2022-07-08 00:00:00.000000000,542
CUST-11917,Female,0.0,No,Yes,72.0,Yes,No,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.98,4596.73,2022-08-07,3,No,2022-08-07 00:00:00.000000000,512
CUST-11918,Male,0.0,No,No,6.73492730927221,Yes,No,DSL,No internet service,No,No,Month-to-month,Yes,Electronic check,77.49,275.92,INVALID_DATE,4,No,2023-06-09 23:43:53.417777137,205
CUST-11919,Male,0.0,Yes,No,44.3217875539775,Yes,Yes,DSL,No,Yes,No,One year,Yes,Electronic check,41.86,1858.08,2022-08-09,3,No,2022-08-09 00:00:00.000000000,510
CUST-11920,Female,0.0,Yes,Yes,41.56237190157072,No,No,DSL,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),102.18,4252.95,"Aug 10, 2022",4,Yes,2022-08-10 00:00:00.000000000,509
CUST-11921,Male,0.0,Yes,No,6.302082148893499,Yes,Yes,DSL,No,No internet service,No,Month-to-month,Yes,Electronic check,34.81,214.64,2022-08-11,1,Yes,2022-08-11 00:00:00.000000000,508
CUST-11922,Female,0.0,Yes,No,2.4870231407233216,Yes,No,DSL,Yes,Yes,No,One year,Yes,Bank transfer (automatic),29.66,83.89,2022-08-12,4,No,2022-08-12 00:00:00.000000000,507
CUST-11923,Male,1.0,No,No,72.0,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,No,Credit card (automatic),94.822,6827.184,2022-08-13,3,No,2022-08-13 00:00:00.000000000,506
CUST-11924,Female,0.0,No,Yes,8.424283146030401,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,63.78,536.21,2022-08-14,3,Yes,2022-08-14 00:00:00.000000000,505
CUST-11925,Male,0.0,Yes,No,49.13050542388401,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,25.35,1245.4583124954597,2022/08/14 23:23,3,No,2022-08-14 23:23:00.000000000,504
CUST-11926,Female,0.0,Yes,Yes,0.09925667720157967,Yes,Yes,DSL,Yes,No,No,One year,No,Bank transfer (automatic),49.12,7.04,2022-08-15,4,Yes,2022-08-15 00:00:00.000000000,504
CUST-11927,Female,0.0,No,No,0.5099754268449287,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.2,33.05,2022-08-16,4,No,2022-08-16 00:00:00.000000000,503
CUST-11928,Female,0.0,No,No,15.050843378542552,Yes,no,DSL,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),45.45,665.75,17/08/2022,3,No,2022-08-17 00:00:00.000000000,502
CUST-11929,Male,1.0,No,No,6.545929651934071,Yes,No,Fiber optic,No,No,Yes,Two year,No,Mailed check,120.0,787.83,2022-08-18,4,Yes,2022-08-18 00:00:00.000000000,501
CUST-11930,Female,0.0,Yes,No,28.096106966599365,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Two year,Yes,Electronic check,55.62,1562.81,INVALID_DATE,3,No,2021-08-28 18:06:29.140132202,855
CUST-11931,Female,0.0,Yes,Yes,20.008977366528153,No,No,No,No internet service,No,No,Two year,Yes,Electronic check,38.26,761.33,2022-08-20,5,Yes,2022-08-20 00:00:00.000000000,499
CUST-11932,Female,0.0,Yes,No,1.9356601792402368,Yes,No,DSL,Yes,No,No,Two year,No,Credit card (automatic),120.0,221.97,"Aug 21, 2022",1,Yes,2022-08-21 00:00:00.000000000,498
CUST-11933,Female,1.0,Yes,Yes,4.259693199560458,Yes,No,DSL,No internet service,No,No,Month-to-month,No,Electronic check,91.35,388.96,2022-08-21,3,Yes,2022-08-21 00:00:00.000000000,498
CUST-11934,Female,0.0,Yes,Yes,11.786484152208951,Yes,Yes,DSL,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),86.44,1024.98,2022-08-22,3,Yes,2022-08-22 00:00:00.000000000,497
CUST-11935,Female,0.0,No,Yes,4.927406959690157,Yes,No,Fiber optic,No,No internet service,No,Month-to-month,No,Credit card (automatic),39.71,195.66733036929614,2022-08-23,4,Yes,2022-08-23 00:00:00.000000000,496
CUST-11936,Male,0.0,Yes,No,37.71088195628766,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.44,3795.41,24/08/2022,2,No,2022-08-24 00:00:00.000000000,495
CUST-11937,Female,1.0,No,Yes,12.91138967387627,Yes,No phone service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,89.19,1155.71,2022-08-25,2,Yes,2022-08-25 00:00:00.000000000,494
CUST-11938,Female,0.0,No,Yes,2.3541381823310776,Yes,No,Fiber optic,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,69.11,164.57,2022-08-26,4,No,2022-08-26 00:00:00.000000000,493
CUST-11939,Male,0.0,Yes,No,15.895518568601801,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),18.0,295.76,2022-08-27,1,Yes,2022-08-27 00:00:00.000000000,492
CUST-11940,Male,0.0,No,Yes,2.2855723683308926,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),64.1,141.99,2022-08-28,2,Yes,2022-08-28 00:00:00.000000000,491
CUST-11941,Male,1.0,No,Yes,3.3129917932766464,Yes,No phone service,Fiber optic,No,No,No internet service,One year,Yes,Electronic check,116.6,404.63,2022-08-28,4,Yes,2022-08-28 00:00:00.000000000,491
CUST-11942,Female,0.0,No,Yes,12.94342145173675,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,71.31,922.9953837233477,"Aug 29, 2022",5,Yes,2022-08-29 00:00:00.000000000,490
CUST-11943,Female,0.0,Yes,No,47.105880000636176,Yes,Yes,No,Yes,No internet service,No,One year,No,Mailed check,53.41,2502.03,2022-08-30,4,No,2022-08-30 00:00:00.000000000,489
CUST-11944,Female,0.0,No,No,62.042741498291576,No,No,DSL,No,No,Yes,One year,No,Electronic check,57.85,3592.9,2022-08-31,3,No,2022-08-31 00:00:00.000000000,488
CUST-11945,Female,0.0,No,Yes,23.67538527927227,Yes,No,DSL,No,Yes,Yes,Two year,No,Bank transfer (automatic),59.92,1418.6290859339945,"Sep 01, 2022",1,Yes,2022-09-01 00:00:00.000000000,487
CUST-11946,Male,0.0,Yes,No,9.757957373577334,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,No,Mailed check,40.71,389.86,02/09/2022,4,Yes,2022-02-09 00:00:00.000000000,691
CUST-11947,Male,1.0,Yes,No,7.633623892257198,Yes,No,Fiber optic,No,No internet service,Yes,One year,Yes,Electronic check,63.46,484.4297722026418,2022-09-03,2,Yes,2022-09-03 00:00:00.000000000,485
CUST-11948,Male,0.0,No,No,19.1191970753804,No,Yes,Fiber optic,No,No internet service,No,One year,Yes,Mailed check,107.98,2055.28,2022-09-04,3,Yes,2022-09-04 00:00:00.000000000,484
CUST-11949,Male,1.0,Yes,No,30.710546525246073,Yes,No,DSL,No,No,Yes,One year,Yes,Mailed check,104.58,3211.1,INVALID_DATE,1,Yes,2021-06-10 04:06:11.269858421,934
CUST-11950,Male,0.0,No,No,72.0,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Mailed check,42.07,3033.64,2022-09-05,4,No,2022-09-05 00:00:00.000000000,483
CUST-11951,Male,0.0,No,No,3.385658760334517,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,102.98,374.05,2022-09-06,3,No,2022-09-06 00:00:00.000000000,482
CUST-11952,Female,1.0,Yes,Yes,17.769293614205356,Yes,Yes,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),87.53,1555.3462700513949,2022-09-07,5,Yes,2022-09-07 00:00:00.000000000,481
CUST-11953,Female,1.0,Yes,Yes,28.448013355515762,Yes,Yes,Fiber optic,No,No,No internet service,Month-to-month,Yes,Mailed check,83.7,2384.4,2022-09-08,2,No,2022-09-08 00:00:00.000000000,480
CUST-11954,Male,0.0,No,No,42.843267670005204,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,77.66,3329.35,2022/09/09 09:20,4,No,2022-09-09 09:20:00.000000000,478
CUST-11955,Female,0.0,Yes,Yes,44.953681186659786,Yes,No,Fiber optic,Yes,Yes,No internet service,Two year,Yes,Electronic check,36.79,1654.79,2022-09-10,3,Yes,2022-09-10 00:00:00.000000000,478
CUST-11956,Female,0.0,No,No,27.231464737325023,Yes,No,DSL,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,52.53,1424.67,2022-09-11,3,No,2022-09-11 00:00:00.000000000,477
CUST-11957,Male,0.0,No,No,72.0,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.69,6479.44,2022/09/12 00:25,4,Yes,2022-09-12 00:25:00.000000000,475
CUST-11958,Female,0.0,No,No,17.169660742912463,No,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Mailed check,28.49,497.96,12/09/2022,4,No,2022-12-09 00:00:00.000000000,388
CUST-11959,Female,0.0,Yes,No,58.830162971622045,Yes,Yes,DSL,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,33.48,1969.633856289906,2022-09-13,3,No,2022-09-13 00:00:00.000000000,475
CUST-11960,Male,0.0,No,No,72.0,Yes,no,DSL,No,No,Yes,Month-to-month,No,Mailed check,73.89,5329.02,2022-09-14,2,No,2022-09-14 00:00:00.000000000,474
CUST-11961,Male,0.0,Yes,Yes,45.08032843794261,Yes,No phone service,Fiber optic,No,No,Yes,Two year,Yes,Mailed check,41.01,1846.93,2022/09/15 12:33,5,No,2022-09-15 12:33:00.000000000,472
CUST-11962,Female,0.0,Yes,No,8.89713202256717,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),89.42,790.7,2022-09-16,3,Yes,2022-09-16 00:00:00.000000000,472
CUST-11963,Male,0.0,No,No,5.242182447119484,Yes,Yes,DSL,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),42.07,220.79,2022-09-17,4,Yes,2022-09-17 00:00:00.000000000,471
CUST-11964,Female,0.0,Yes,No,19.064130358240373,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,Mailed check,72.03,1392.63,2022-09-18,4,No,2022-09-18 00:00:00.000000000,470
CUST-11965,Female,0.0,Yes,No,14.480002629212857,Yes,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,No,Electronic check,335.44,1071.6,INVALID_DATE,4,No,2022-10-17 05:29:21.405128125,440
CUST-11966,Male,0.0,No,Yes,50.44212940202135,Yes,Yes,No,No,No,No internet service,One year,No,Electronic check,50.24,2519.17,19/09/2022,1,No,2022-09-19 00:00:00.000000000,469
CUST-11967,Male,0.0,Yes,No,2.529496952439042,No,No,Fiber optic,No internet service,Yes,No internet service,Two year,Yes,Electronic check,57.51,159.36,2022-09-20,3,No,2022-09-20 00:00:00.000000000,468
CUST-11968,Male,1.0,No,No,7.153338611531531,Yes,No,Fiber optic,No,No internet service,Yes,One year,Yes,Mailed check,44.3,312.04,21/09/2022,3,No,2022-09-21 00:00:00.000000000,467
CUST-11969,Male,0.0,No,No,33.44438768825264,Yes,No,Fiber optic,No,Yes,No,Month-to-month,No,Electronic check,64.14,2130.6,"Sep 22, 2022",3,No,2022-09-22 00:00:00.000000000,466
CUST-11970,Male,1.0,Yes,No,2.395333883038717,Yes,No phone service,DSL,No,No,Yes,Month-to-month,Yes,Mailed check,35.85,86.0,2022/09/23 09:51,2,No,2022-09-23 09:51:00.000000000,464
CUST-11971,Female,0.0,No,No,9.282894033516765,Yes,No,DSL,No,No,No,Month-to-month,Yes,Credit card (automatic),57.99,540.38,24/09/2022,3,No,2022-09-24 00:00:00.000000000,464
CUST-11972,Male,0.0,Yes,No,11.751452947751172,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,87.15,1023.92,"Sep 25, 2022",1,Yes,2022-09-25 00:00:00.000000000,463
CUST-11973,Female,0.0,Yes,Yes,23.38639701316823,No,No,Fiber optic,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),30.6,728.7,2022-09-26,2,No,2022-09-26 00:00:00.000000000,462
CUST-11974,Male,0.0,No,No,4.1311875272109955,No,Yes,No,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),50.09,225.66,2022-09-26,1,Yes,2022-09-26 00:00:00.000000000,462
CUST-11975,Male,0.0,Yes,No,47.29055983565665,No,Yes,Fiber optic,No,No,No internet service,Two year,No,Credit card (automatic),80.25,3790.26,27/09/2022,4,Yes,2022-09-27 00:00:00.000000000,461
CUST-11976,Male,0.0,No,No,14.241079027082197,Yes,Yes,DSL,No,No,Yes,Month-to-month,No,Credit card (automatic),18.0,265.17,28/09/2022,4,Yes,2022-09-28 00:00:00.000000000,460
CUST-11977,Male,0.0,No,No,59.740231063878156,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,120.0,7165.38,"Sep 29, 2022",5,No,2022-09-29 00:00:00.000000000,459
CUST-11978,Female,0.0,No,Yes,15.140815110886539,Yes,No,Fiber optic,No,Yes,Yes,One year,No,Electronic check,96.06,1468.13,2022-09-30,3,Yes,2022-09-30 00:00:00.000000000,458
CUST-11979,Female,0.0,Yes,Yes,7.719339725825074,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Electronic check,18.55,130.46,2022-10-01,4,No,2022-10-01 00:00:00.000000000,457
CUST-11980,Male,0.0,Yes,Yes,3.6708407766650586,Yes,yes,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,18.0,67.49,2022-10-02,3,No,2022-10-02 00:00:00.000000000,456
CUST-11981,Female,0.0,No,Yes,0.0900510032890979,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Two year,Yes,Mailed check,65.59,12.16,03/10/2022,4,Yes,2022-03-10 00:00:00.000000000,662
CUST-11982,Female,0.0,Yes,No,18.230965105759683,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),31.09,573.37,2022-10-03,3,Yes,2022-10-03 00:00:00.000000000,455
CUST-11983,Female,0.0,No,No,2.7202604636470156,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,93.54,250.44,"Oct 04, 2022",4,Yes,2022-10-04 00:00:00.000000000,454
CUST-11984,Male,0.0,No,No,11.931185761049843,Yes,No,DSL,Yes,Yes,No,Month-to-month,Yes,Electronic check,76.52,911.82,2022-10-05,1,Yes,2022-10-05 00:00:00.000000000,453
CUST-11985,Male,1.0,Yes,No,21.355764065830076,Yes,Yes,DSL,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),307.81,1466.18,2022-10-06,1,Yes,2022-10-06 00:00:00.000000000,452
CUST-11986,Female,0.0,Yes,Yes,7.7407232789399805,Yes,No,DSL,Yes,No,No,One year,No,Electronic check,47.59,370.08,2022-10-07,1,Yes,2022-10-07 00:00:00.000000000,451
CUST-11987,Female,0.0,No,Yes,4.623451179488707,Yes,No,DSL,No,Yes,Yes,Two year,Yes,Mailed check,112.7,521.0629479283773,2022-10-08,2,Yes,2022-10-08 00:00:00.000000000,450
CUST-11988,Male,1.0,Yes,Yes,35.770041808132675,Yes,No,Fiber optic,No,No,No,One year,No,Electronic check,87.3,3122.7246498499826,09/10/2022,3,Yes,2022-09-10 00:00:00.000000000,478
CUST-11989,Female,0.0,Yes,No,70.4047430842596,Yes,Yes,Fiber optic,Yes,No,No,One year,Yes,Credit card (automatic),82.79,5830.25,2022/10/10 01:28,4,No,2022-10-10 01:28:00.000000000,447
CUST-11990,Female,0.0,Yes,No,19.71541321162273,Yes,Yes,Fiber optic,No internet service,No,No,One year,No,Mailed check,100.7,14597.39,2022-10-10,4,No,2022-10-10 00:00:00.000000000,448
CUST-11991,Male,0.0,Yes,Yes,4.058820108129974,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),34.13,129.44,11/10/2022,2,No,2022-11-10 00:00:00.000000000,417
CUST-11992,Female,0.0,Yes,No,72.0,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,75.208,7444.55,2022-10-12,4,No,2022-10-12 00:00:00.000000000,446
CUST-11993,Male,1.0,Yes,Yes,0.9243972436275149,Yes,No,DSL,No,No,No internet service,One year,No,Credit card (automatic),56.76,42.6,"Oct 13, 2022",1,Yes,2022-10-13 00:00:00.000000000,445
CUST-11994,Female,1.0,Yes,No,72.0,Yes,yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,74.74,5394.64,2022-10-14,1,No,2022-10-14 00:00:00.000000000,444
CUST-11995,Female,0.0,No,No,0.11172725301701883,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Bank transfer (automatic),60.01,22.15,2022-10-15,4,No,2022-10-15 00:00:00.000000000,443
CUST-11996,Male,0.0,No,No,49.652330559208664,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No,Electronic check,18.0,902.09,16/10/2022,4,No,2022-10-16 00:00:00.000000000,442
CUST-11997,Male,0.0,No,No,8.812671037266098,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,93.42,819.6,2022-10-17,4,Yes,2022-10-17 00:00:00.000000000,441
CUST-11998,Male,0.0,Yes,No,66.9639359371431,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Mailed check,18.0,1189.65,2022-10-17,2,No,2022-10-17 00:00:00.000000000,441
CUST-11999,Male,0.0,No,Yes,9.148327635188217,Yes,No,No,No,No,No,One year,No,Electronic check,35.7,333.01,INVALID_DATE,5,Yes,2023-03-28 12:35:51.946212829,278
CUST-12000,Male,0.0,Yes,No,25.492853241755224,Yes,Yes,Fiber optic,No,No,No internet service,Month-to-month,Yes,Mailed check,51.12,1290.81,2022-10-19,5,No,2022-10-19 00:00:00.000000000,439
CUST-12001,Male,0.0,Yes,No,2.0020082756450437,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),18.0,36.036148961610785,2022-10-20,3,No,2022-10-20 00:00:00.000000000,438
CUST-12002,Male,0.0,No,No,6.660170291645789,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,31.68,193.32,2022-10-21,3,No,2022-10-21 00:00:00.000000000,437
CUST-12003,Male,0.0,No,Yes,6.035367329487184,Yes,No,Fiber optic,No,Yes,No,One year,Yes,Credit card (automatic),77.002,464.7353551051721,"Oct 22, 2022",2,Yes,2022-10-22 00:00:00.000000000,436
CUST-12004,Male,0.0,Yes,No,18.053530319253507,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),54.3,979.47,2022-10-23,3,No,2022-10-23 00:00:00.000000000,435
CUST-12005,Female,0.0,Yes,No,63.13582931657798,Yes,No,DSL,Yes,Yes,No internet service,Month-to-month,No,Mailed check,56.78,3596.42,2022-10-24,5,No,2022-10-24 00:00:00.000000000,434
CUST-12006,Male,1.0,No,Yes,13.438339251469417,Yes,Yes,DSL,No,No internet service,Yes,Two year,No,Bank transfer (automatic),37.25,490.77,2022-10-24,3,No,2022-10-24 00:00:00.000000000,434
CUST-12007,Female,0.0,Yes,No,48.93068470193981,Yes,No,DSL,No internet service,Yes,No,Month-to-month,Yes,Electronic check,66.09,3235.81,2022-10-25,3,Yes,2022-10-25 00:00:00.000000000,433
CUST-12008,Male,0.0,Yes,Yes,14.302550337105844,Yes,Yes,No,Yes,No internet service,No,Month-to-month,No,Electronic check,54.94,780.58,2022-10-26,1,Yes,2022-10-26 00:00:00.000000000,432
CUST-12009,Female,1.0,Yes,Yes,72.0,Yes,Yes,DSL,Yes,No internet service,No internet service,One year,No,Electronic check,18.0,1298.63,2022-10-27,2,No,2022-10-27 00:00:00.000000000,431
CUST-12010,Male,0.0,Yes,No,72.0,No,Yes,DSL,No internet service,No,No,Month-to-month,No,Mailed check,58.67,4224.38,2022-10-28,2,No,2022-10-28 00:00:00.000000000,430
CUST-12011,Male,0.0,No,No,9.580557523914516,Yes,Yes,Fiber optic,Yes,No internet service,Yes,One year,No,Credit card (automatic),27.44,250.89,29/10/2022,3,No,2022-10-29 00:00:00.000000000,429
CUST-12012,Male,0.0,Yes,Yes,52.10129992545802,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Mailed check,91.63,4780.4,30/10/2022,3,Yes,2022-10-30 00:00:00.000000000,428
CUST-12013,Male,0.0,Yes,No,45.15171053941913,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,52.95,2368.31,2022-10-31,1,No,2022-10-31 00:00:00.000000000,427
CUST-12014,Female,0.0,No,No,5.678015209454626,Yes,No,Fiber optic,No internet service,Yes,No internet service,Two year,Yes,Electronic check,120.0,681.3618251345551,2022-10-31,3,Yes,2022-10-31 00:00:00.000000000,427
CUST-12015,Male,0.0,No,Yes,23.494530636265768,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),93.71,2191.18,01/11/2022,4,Yes,2022-01-11 00:00:00.000000000,720
CUST-12016,Male,0.0,Yes,No,1.8110176919030958,Yes,Yes,Fiber optic,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),60.79,128.66,02/11/2022,4,Yes,2022-02-11 00:00:00.000000000,689
CUST-12017,Male,1.0,Yes,No,43.49356633881375,Yes,No,DSL,Yes,No,No,One year,Yes,Mailed check,82.08,3566.53,03/11/2022,4,No,2022-03-11 00:00:00.000000000,661
